name,cbo,dit,fanIn,fanOut,lcom,noc,numberOfAttributes,numberOfAttributesInherited,numberOfLinesOfCode,numberOfMethods,numberOfMethodsInherited,numberOfPrivateAttributes,numberOfPrivateMethods,numberOfPublicAttributes,numberOfPublicMethods,rfc,wmc,numberOfVersionsUntil,numberOfFixesUntil,numberOfRefactoringsUntil,numberOfAuthorsUntil,linesAddedUntil,maxLinesAddedUntil,avgLinesAddedUntil,linesRemovedUntil,maxLinesRemovedUntil,avgLinesRemovedUntil,codeChurnUntil,maxCodeChurnUntil,avgCodeChurnUntil,ageWithRespectTo,weightedAgeWithRespectTo,bug
org.apache.lucene.analysis.compound.hyphenation.PatternParser,14,1,1,13,210,0,11,0,268.0,21.0,48,0,1,7.0,14,160.0,64.0,2,1,0,2,2.0,1.0,1.0,3.0,2.0,1.5,-1.0,0,-0.5,20.7143,10.1429,0
org.apache.lucene.analysis.fr.FrenchStemFilter,5,3,1,4,6,0,2,1,29.0,4.0,16,2,0,0.0,4,12.0,10.0,5,1,0,1,5,1,1.0,5,1,1.0,0,0,0.0,246.143,13.7714,0
org.apache.lucene.search.spans.SpanQuery,12,2,12,1,10,6,0,0,6.0,5.0,39,0,0,0.0,4,6.0,2.0,6,0,0,5,50.0,21.0,8.33333,14.0,6.0,2.33333,36.0,16.0,6.0,244.714,129.906,0
org.apache.lucene.search.function.OrdFieldSource,4,2,1,3,10,0,2,0,36.0,5.0,23,1,0,0.0,5,10.0,6.0,3,0,0,2,3.0,1.0,1.0,4.0,2.0,1.33333,-1.0,0.0,-0.333333,70.1429,31.3333,0
org.tartarus.snowball.ext.DutchStemmer,1,2,0,1,55,0,12,6,753.0,11.0,35,12,10,0.0,1,85.0,130.0,1,0,0,1,1,1,1.0,1,1,1.0,0,0,0.0,6.57143,0,0
org.apache.lucene.index.memory.PatternAnalyzer,7,2,1,6,28,0,8,0,88.0,8.0,15,4,4,0.0,4,36.0,33.0,12,3,0,7,430.0,387.0,35.8333,407.0,387.0,33.9167,23.0,17.0,1.91667,179.286,59.8618,0
org.apache.lucene.search.function.FieldScoreQuery,2,3,2,0,1,0,0,1,18.0,2.0,46,0,1,0.0,1,8.0,6.0,2,1,0,2,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,70.1429,30.8571,0
org.apache.lucene.analysis.compound.CompoundWordTokenFilterBase,6,3,2,4,28,2,9,1,74.0,8.0,16,0,0,0.0,2,36.0,14.0,2,0,0,2,9.0,8.0,4.5,10.0,9.0,5.0,-1.0,0,-0.5,20.7143,12.1905,0
org.apache.lucene.swing.models.ListSearcher,15,1,5,11,66,0,8,0,137.0,12.0,32,8,6,0.0,6,67.0,21.0,6,1,0,5,10.0,4.0,1.66667,9.0,3.0,1.5,1.0,1.0,0.166667,187.0,86.2571,0
org.apache.lucene.index.DocConsumer,2,1,2,0,10,1,0,0,0.0,5.0,9,0,0,0.0,0,5.0,0.0,1,0,1,1,1,1,1.0,1,1,1.0,0,0,0.0,11.7143,0,0
org.apache.lucene.analysis.standard.StandardTokenizer,3,3,1,2,28,0,14,1,62.0,8.0,16,3,0,0.0,7,24.0,13.0,13,2,0,6,265.0,64.0,20.3846,250.0,185.0,19.2308,15.0,58.0,1.15385,264.857,202.889,1
org.apache.lucene.xmlparser.builders.SpanOrTermsBuilder,9,3,1,8,1,0,1,0,26.0,2.0,12,0,0,1.0,2,19.0,3.0,4,0,0,2,22.0,16.0,5.5,14.0,7.0,3.5,8.0,15.0,2.0,136.571,52.526,0
org.apache.lucene.analysis.cn.ChineseTokenizer,3,3,2,1,6,0,9,1,66.0,4.0,16,9,2,0.0,2,15.0,14.0,4,0,0,2,4,1,1.0,4,1,1.0,0,0,0.0,250.143,4.53571,0
org.apache.lucene.wikipedia.analysis.WikipediaTokenizer,5,3,1,4,28,0,38,1,122.0,8.0,16,4,4,0.0,3,74.0,26.0,7,0,0,2,197.0,123.0,28.1429,32.0,21.0,4.57143,165.0,115.0,23.5714,39.7143,7.70631,0
org.apache.lucene.store.instantiated.InstantiatedTermDocs,6,1,2,5,28,1,4,0,63.0,8.0,16,2,0,0.0,8,31.0,20.0,2,0,0,2,1.0,1,0.5,6.0,5.0,3.0,-5.0,0,-2.5,29.8571,0,0
org.apache.lucene.index.DocFieldProcessorPerThread,9,2,1,8,21,0,11,0,238.0,7.0,11,0,1,11.0,4,52.0,41.0,2,0,1,1,3.0,2.0,1.5,3.0,2.0,1.5,0.0,0.0,0.0,11.7143,1.71429,0
org.apache.lucene.xmlparser.builders.UserInputQueryBuilder,5,1,1,4,3,0,3,0,32.0,3.0,10,2,0,1.0,2,13.0,4.0,5,0,0,2,61.0,30.0,12.2,11.0,4.0,2.2,50.0,26.0,10.0,136.571,91.6066,0
org.apache.lucene.analysis.ru.RussianStemFilter,5,3,1,4,3,0,1,1,22.0,3.0,16,1,0,0.0,3,9.0,7.0,5,0,0,2,5,1,1.0,5,1,1.0,0,0,0.0,316.286,24.7429,0
org.apache.lucene.analysis.shingle.ShingleFilter,4,3,1,3,28,0,10,1,141.0,8.0,16,7,3,0.0,5,66.0,32.0,3,1,0,3,43.0,38.0,14.3333,30.0,25.0,10.0,13.0,13.0,4.33333,27.5714,18.8306,0
org.apache.lucene.index.DocFieldConsumer,4,1,4,0,15,3,1,0,3.0,6.0,9,0,0,1.0,0,6.0,1.0,1,0,1,1,1,1,1.0,1,1,1.0,0,0,0.0,11.7143,0,0
org.apache.lucene.analysis.compound.hyphenation.CharVector,4,1,3,1,45,0,4,0,50.0,10.0,27,4,0,0.0,10,14.0,13.0,1,0,0,1,1,1,1.0,1,1,1.0,0,0,0.0,20.7143,0,0
org.apache.lucene.search.FilterManager,7,1,2,5,10,0,7,0,35.0,5.0,9,0,0,0.0,4,19.0,7.0,3,0,0,2,1.0,1,0.333333,2.0,1.0,0.666667,-1.0,0.0,-0.333333,78.2857,0,1
org.apache.lucene.search.PhraseQuery,28,2,20,9,55,0,5,0,90.0,11.0,39,5,0,0.0,10,54.0,28.0,27,6,0,9,352.0,113.0,13.037,216.0,51.0,8.0,136.0,68.0,5.03704,368.143,127.543,0
org.apache.lucene.index.TermsHashConsumer,2,1,2,0,21,2,1,0,3.0,7.0,9,0,0,1.0,0,7.0,1.0,2,0,1,1,1.0,1,0.5,3.0,2.0,1.5,-2.0,0,-1.0,11.7143,0,0
org.apache.lucene.queryParser.surround.query.BooleanQueryTst,7,1,2,5,3,0,7,0,32.0,3.0,9,0,0,7.0,3,12.0,4.0,2,0,0,2,20.0,18.0,10.0,2.0,2.0,1.0,18.0,18.0,9.0,151.143,73.4143,0
org.apache.lucene.index.KeepOnlyLastCommitDeletionPolicy,8,1,7,1,3,0,0,0,12.0,3.0,11,0,0,0.0,3,7.0,3.0,2,0,0,1,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,82.1429,25.6429,0
org.apache.lucene.search.BooleanScorer,9,3,0,9,36,0,10,0,85.0,9.0,17,10,1,0.0,6,27.0,28.0,17,2,0,6,247.0,66.0,14.5294,179.0,51.0,10.5294,68.0,40.0,4.0,368.143,142.315,0
org.apache.lucene.search.FieldCacheImpl,2,1,0,2,28,1,12,2,24.0,8.0,17,4,0,8.0,8,21.0,8.0,21,4,1,9,481.0,121.0,22.9048,349.0,122.0,16.619,132.0,90.0,6.28571,229.0,117.646,1
org.apache.lucene.store.instantiated.InstantiatedTermFreqVector,6,1,1,5,36,1,5,0,60.0,9.0,24,5,0,0.0,9,27.0,17.0,1,0,0,1,1,1,1.0,1,1,1.0,0,0,0.0,29.8571,0,0
org.apache.lucene.index.DocFieldConsumerPerField,3,1,3,0,1,3,0,0,0.0,2.0,9,0,0,0.0,0,2.0,0.0,1,0,1,1,1,1,1.0,1,1,1.0,0,0,0.0,11.7143,0,0
org.apache.lucene.benchmark.byTask.tasks.RepSumByPrefTask,8,3,1,7,10,2,1,12,45.0,5.0,46,0,0,0.0,4,33.0,9.0,3,0,0,2,125.0,90.0,41.6667,93.0,90.0,31.0,32.0,32.0,10.6667,90.5714,10.7291,0
org.apache.lucene.index.FormatPostingsPositionsWriter,6,2,1,5,10,0,6,0,45.0,5.0,11,0,0,6.0,0,15.0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.lucene.index.FieldsReader,17,1,3,15,120,0,11,0,332.0,16.0,9,11,9,0.0,0,119.0,60.0,43,6,1,10,1011.0,273.0,23.5116,491.0,73.0,11.4186,520.0,200.0,12.093,368.143,243.808,1
org.apache.lucene.store.GCJDirectory,3,3,0,3,0,0,0,3,9.0,1.0,29,0,0,0.0,1,7.0,2.0,4,0,0,3,14.0,7.0,3.5,8.0,5.0,2.0,6.0,6.0,1.5,211.286,49.398,0
org.apache.lucene.search.spell.SuggestWord,2,1,2,0,1,0,3,0,19.0,2.0,9,0,0,3.0,1,2.0,5.0,1,0,0,1,1,1,1.0,1,1,1.0,0,0,0.0,205.143,0,0
org.apache.lucene.xmlparser.builders.SpanTermBuilder,4,3,1,3,1,0,0,0,9.0,2.0,12,0,0,0.0,2,8.0,1.0,3,0,0,1,23.0,16.0,7.66667,15.0,13.0,5.0,8.0,15.0,2.66667,136.571,33.441,0
org.apache.lucene.benchmark.byTask.utils.Algorithm,14,1,2,12,6,0,1,0,204.0,4.0,9,1,1,0.0,3,92.0,44.0,6,1,0,3,307.0,258.0,51.1667,269.0,258.0,44.8333,38.0,25.0,6.33333,90.5714,13.3076,0
org.apache.lucene.search.CachingWrapperFilterHelper,5,3,2,3,10,0,1,2,38.0,5.0,27,1,0,0.0,5,12.0,9.0,3,0,0,2,4.0,3.0,1.33333,4.0,3.0,1.33333,0.0,0.0,0.0,78.2857,32.0357,0
org.tartarus.snowball.ext.RussianStemmer,1,2,0,1,66,0,11,6,540.0,12.0,35,11,11,0.0,1,59.0,98.0,1,0,0,1,1,1,1.0,1,1,1.0,0,0,0.0,6.57143,0,0
org.apache.lucene.store.db.Block,4,1,2,2,15,0,2,0,47.0,6.0,9,0,0,0.0,0,20.0,6.0,3,0,0,1,3,1,1.0,3,1,1.0,0,0,0.0,247.0,24.2381,0
org.apache.lucene.search.HitCollector,18,1,18,0,1,12,0,0,0.0,2.0,9,0,0,0.0,2,2.0,0.0,9,1,0,6,44.0,13.0,4.88889,68.0,51.0,7.55556,-24.0,6.0,-2.66667,368.143,125.64,0
org.apache.lucene.index.TermVectorMapper,4,1,4,0,15,6,2,0,12.0,6.0,9,2,0,0.0,5,6.0,4.0,2,0,0,1,14.0,13.0,7.0,1.0,1,0.5,13.0,13.0,6.5,63.2857,13.6633,0
org.apache.lucene.util.OpenBitSet,11,2,6,5,861,1,2,0,335.0,42.0,29,0,0,0.0,41,88.0,82.0,4,3,0,3,6.0,3.0,1.5,6.0,3.0,1.5,0.0,0.0,0.0,35.5714,25.381,0
org.apache.lucene.benchmark.byTask.tasks.ReadTokensTask,11,2,0,11,10,0,7,2,66.0,5.0,39,2,1,4.0,4,37.0,13.0,2,0,0,1,4.0,3.0,2.0,4.0,3.0,2.0,0.0,0.0,0.0,62.0,0.964286,0
org.apache.lucene.store.je.Block,4,1,2,2,15,0,2,0,45.0,6.0,9,0,0,0.0,0,20.0,6.0,3,0,0,3,8.0,6.0,2.66667,8.0,5.0,2.66667,0.0,1.0,0.0,143.857,50.5714,0
org.apache.lucene.util.StringHelper,3,1,2,1,3,0,0,0,20.0,3.0,9,0,1,0.0,2,5.0,9.0,4,0,0,4,47.0,24.0,11.75,13.0,6.0,3.25,34.0,18.0,8.5,241.714,93.3435,0
org.apache.lucene.swing.models.ListSearcherSimulator,16,1,0,16,1,0,0,0,53.0,2.0,9,0,0,0.0,2,27.0,2.0,3,0,0,3,11.0,9.0,3.66667,9.0,5.0,3.0,2.0,4.0,0.666667,187.0,58.4286,0
org.apache.lucene.demo.html.Tags,0,1,0,0,0,0,1,0,0.0,0.0,9,0,0,0.0,0,0.0,0.0,5,1,0,4,40.0,15.0,8.0,65.0,50.0,13.0,-25.0,12.0,-5.0,254.429,30.4929,0
org.apache.lucene.benchmark.byTask.tasks.SetPropTask,5,2,0,5,6,0,2,2,19.0,4.0,39,2,0,0.0,4,14.0,6.0,3,0,0,2,67.0,57.0,22.3333,59.0,57.0,19.6667,8.0,8.0,2.66667,90.5714,10.887,0
org.apache.lucene.store.LockVerifyServer,5,1,0,5,1,0,0,0,57.0,2.0,9,0,1,0.0,1,25.0,9.0,2,1,0,2,1.0,1,0.5,3.0,2.0,1.5,-2.0,0,-1.0,53.0,0,0
org.apache.lucene.analysis.payloads.TokenOffsetPayloadTokenFilter,4,3,1,3,1,0,0,1,15.0,2.0,16,0,0,0.0,2,8.0,3.0,2,0,1,2,21.0,13.0,10.5,53.0,46.0,26.5,-32.0,1.0,-16.0,42.2857,13.4422,0
org.apache.lucene.search.spans.SpanScorer,7,3,2,5,21,1,8,0,57.0,7.0,17,0,0,0.0,5,31.0,15.0,8,2,0,5,66.0,23.0,8.25,48.0,22.0,6.0,18.0,16.0,2.25,244.714,106.316,0
org.apache.lucene.index.MultiLevelSkipListReader,6,1,2,4,45,1,14,0,140.0,10.0,9,14,2,0.0,1,33.0,31.0,3,1,0,1,277.0,273.0,92.3333,275.0,273.0,91.6667,2.0,2.0,0.666667,70.8571,50.0469,0
org.apache.lucene.index.DocumentsWriterThreadState,3,1,1,2,1,0,6,0,13.0,2.0,9,0,0,6.0,1,4.0,2.0,5,0,1,1,36.0,19.0,7.2,705.0,688.0,141.0,-669.0,6.0,-133.8,30.0,8.69048,1
org.apache.lucene.document.LoadFirstFieldSelector,1,2,1,0,1,0,0,0,3.0,2.0,19,0,0,0.0,2,2.0,1.0,3,1,0,2,42.0,28.0,14.0,35.0,28.0,11.6667,7.0,7.0,2.33333,121.571,67.619,0
org.apache.lucene.search.PrefixFilter,6,2,1,5,10,0,2,0,18.0,5.0,21,1,0,0.0,5,14.0,5.0,5,0,0,3,36.0,18.0,7.2,3.0,1.0,0.6,33.0,18.0,6.6,104.857,48.3968,0
org.apache.lucene.index.TermVectorsTermsWriter,10,2,1,10,78,0,9,1,189.0,13.0,16,0,0,9.0,4,64.0,32.0,2,0,1,1,1.0,1,0.5,2.0,1.0,1.0,-1.0,0,-0.5,11.7143,0,1
org.apache.lucene.benchmark.Driver,5,1,0,5,45,0,3,0,71.0,10.0,9,3,2,0.0,8,29.0,12.0,3,1,0,2,2.0,1.0,0.666667,2.0,1.0,0.666667,0.0,0.0,0.0,99.0,9.85714,0
org.apache.lucene.benchmark.quality.utils.SubmissionReport,7,1,2,5,6,0,4,0,36.0,4.0,9,4,1,0.0,3,17.0,8.0,2,0,0,1,14.0,13.0,7.0,4.0,3.0,2.0,10.0,10.0,5.0,62.7143,21.2245,0
org.apache.lucene.store.instantiated.InstantiatedTerm,10,1,7,3,66,0,6,0,101.0,12.0,18,4,0,0.0,10,26.0,24.0,1,0,0,1,1,1,1.0,1,1,1.0,0,0,0.0,29.8571,0,0
org.apache.lucene.store.instantiated.FieldSetting,2,1,1,1,3,0,9,0,17.0,3.0,9,0,0,9.0,2,7.0,6.0,1,0,0,1,1,1,1.0,1,1,1.0,0,0,0.0,14.5714,0,1
org.apache.lucene.index.SegmentReader,3,3,1,2,6,2,26,5,22.0,4.0,78,16,2,10.0,2,18.0,6.0,76,8,2,13,1663.0,357.0,21.8816,837.0,80.0,11.0132,826.0,285.0,10.8684,368.143,231.52,1
org.apache.lucene.benchmark.byTask.tasks.SearchTravRetLoadFieldSelectorTask,3,4,0,3,10,0,1,3,22.0,5.0,64,0,0,0.0,4,12.0,6.0,6,4,0,3,33.0,14.0,5.5,12.0,6.0,2.0,21.0,9.0,3.5,80.7143,4.0303,0
org.apache.lucene.benchmark.standard.ReutersQueries,5,1,1,4,0,0,1,0,9.0,1.0,9,0,0,1.0,1,15.0,1.0,3,0,0,2,7.0,6.0,2.33333,7.0,6.0,2.33333,0.0,0.0,0.0,99.0,33.551,0
org.apache.lucene.queryParser.surround.parser.TokenMgrError,5,1,2,3,6,0,5,0,57.0,4.0,27,0,0,1.0,2,26.0,17.0,1,0,0,1,1,1,1.0,1,1,1.0,0,0,0.0,170.143,0,0
org.apache.lucene.index.FormatPostingsDocsWriter,9,2,1,8,10,0,14,0,72.0,5.0,11,1,0,13.0,0,23.0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.lucene.store.db.File,12,1,4,8,45,0,7,0,183.0,10.0,9,0,1,0.0,0,73.0,24.0,3,0,0,1,3,1,1.0,3,1,1.0,0,0,0.0,247.0,24.2381,0
org.apache.lucene.index.SegmentInfo,22,1,13,9,435,0,19,0,467.0,30.0,9,11,2,4.0,5,116.0,114.0,20,2,0,6,810.0,287.0,40.5,196.0,53.0,9.8,614.0,287.0,30.7,368.143,284.59,1
org.apache.lucene.index.ReadOnlyMultiSegmentReader,2,4,1,1,1,0,0,6,6.0,2.0,106,0,0,0.0,0,3.0,2.0,1,0,0,1,1,1,1.0,1,1,1.0,0,0,0.0,6.57143,0,0
org.apache.lucene.index.StoredFieldsWriter,8,2,1,7,55,0,6,1,116.0,11.0,15,0,1,6.0,5,41.0,22.0,1,0,1,1,1,1,1.0,1,1,1.0,0,0,0.0,11.7143,0,1
org.apache.lucene.xmlparser.CorePlusExtensionsParser,8,2,0,8,0,0,0,5,11.0,1.0,15,0,1,0.0,0,9.0,1.0,5,0,0,1,42.0,21.0,8.4,5.0,3.0,1.0,37.0,18.0,7.4,136.571,73.9796,0
org.apache.lucene.index.RawPostingList,0,1,0,0,0,1,4,0,0.0,0.0,9,0,0,3.0,0,0.0,0.0,1,0,1,1,1,1,1.0,1,1,1.0,0,0,0.0,11.7143,0,0
org.apache.lucene.benchmark.byTask.tasks.ReadTask,12,2,2,10,120,4,0,2,116.0,16.0,39,0,0,0.0,11,69.0,31.0,7,1,0,3,312.0,144.0,44.5714,197.0,144.0,28.1429,115.0,75.0,16.4286,90.5714,30.6049,1
org.apache.lucene.benchmark.byTask.feeds.SimpleDocMaker,5,2,1,4,6,1,2,11,18.0,4.0,33,1,1,0.0,2,10.0,6.0,6,1,0,3,105.0,69.0,17.5,258.0,166.0,43.0,-153.0,4.0,-25.5,90.5714,13.0667,0
org.apache.lucene.store.NIOFSDirectory,2,3,0,2,1,0,0,3,6.0,2.0,29,0,0,0.0,1,6.0,2.0,1,0,0,1,1,1,1.0,1,1,1.0,0,0,0.0,5.57143,0,1
org.apache.lucene.index.FreqProxTermsWriterPerField,7,2,2,5,55,0,7,0,96.0,11.0,15,0,0,7.0,3,25.0,22.0,2,0,1,1,50.0,49.0,25.0,22.0,21.0,11.0,28.0,28.0,14.0,11.7143,2.52,0
org.apache.lucene.demo.IndexHTML,10,1,0,10,3,0,4,0,88.0,3.0,9,4,2,0.0,1,53.0,23.0,11,2,0,6,87.0,46.0,7.90909,121.0,51.0,11.0,-34.0,3.0,-3.09091,349.571,164.714,0
org.apache.lucene.analysis.nl.DutchStemFilter,5,3,1,4,10,0,2,1,33.0,5.0,16,2,0,0.0,5,13.0,12.0,3,0,0,2,3,1,1.0,3,1,1.0,0,0,0.0,239.143,0.238095,0
org.apache.lucene.index.IndexFileDeleter,17,1,5,12,91,0,11,0,319.0,14.0,9,9,4,2.0,4,130.0,66.0,23,2,1,4,792.0,405.0,34.4348,356.0,203.0,15.4783,436.0,202.0,18.9565,98.7143,25.8036,1
org.tartarus.snowball.ext.KpStemmer,1,2,0,1,153,0,19,6,2032.0,18.0,35,19,17,0.0,1,259.0,351.0,1,0,0,1,1,1,1.0,1,1,1.0,0,0,0.0,6.57143,0,0
lucli.Lucli,12,1,0,12,78,0,19,0,188.0,13.0,9,0,11,4.0,2,80.0,40.0,4,2,0,2,4,1,1.0,4,1,1.0,0,0,0.0,251.857,17.8571,0
org.apache.lucene.analysis.ar.ArabicStemmer,2,1,1,1,28,0,13,0,53.0,8.0,9,0,0,0.0,4,16.0,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.lucene.index.DocFieldProcessorPerField,3,1,1,2,1,0,6,0,7.0,2.0,9,0,0,6.0,2,4.0,2.0,1,0,1,1,1,1,1.0,1,1,1.0,0,0,0.0,11.7143,0,0
org.apache.lucene.analysis.LetterTokenizer,3,4,2,1,1,2,0,1,6.0,2.0,21,0,0,0.0,1,3.0,2.0,5,1,0,3,28.0,13.0,5.6,102.0,51.0,20.4,-74.0,1.0,-14.8,368.143,124.041,0
org.apache.lucene.queryParser.surround.query.SimpleTerm,9,2,3,6,66,3,1,1,56.0,12.0,32,1,0,0.0,10,31.0,14.0,3,0,0,3,13.0,6.0,4.33333,10.0,5.0,3.33333,3.0,2.0,1.0,170.143,108.923,0
org.apache.lucene.search.SortComparator,4,2,1,3,3,0,0,0,19.0,3.0,19,0,0,0.0,2,6.0,1.0,5,0,0,4,22.0,18.0,4.4,8.0,4.0,1.6,14.0,17.0,2.8,229.0,135.37,0
org.apache.lucene.analysis.th.ThaiWordFilter,6,3,1,5,1,0,2,1,39.0,2.0,16,2,0,0.0,2,25.0,8.0,3,0,0,3,19.0,18.0,6.33333,13.0,11.0,4.33333,6.0,7.0,2.0,122.286,109.218,0
org.apache.lucene.index.CompoundFileReader,8,2,4,4,91,0,5,2,97.0,14.0,27,5,0,0.0,14,41.0,23.0,22,4,0,9,307.0,110.0,13.9545,286.0,78.0,13.0,21.0,82.0,0.954545,262.857,60.0861,0
org.apache.lucene.store.RAMDirectory,26,2,19,7,66,2,3,2,114.0,12.0,36,1,0,2.0,12,55.0,22.0,37,8,0,11,393.0,112.0,10.6216,373.0,95.0,10.0811,20.0,65.0,0.54054,368.143,174.639,1
org.apache.lucene.index.memory.AnalyzerUtil,10,1,0,10,55,0,2,0,237.0,11.0,9,2,3,0.0,8,63.0,32.0,20,0,0,4,651.0,335.0,32.55,582.0,335.0,29.1,69.0,161.0,3.45,148.571,41.2012,0
org.apache.lucene.analysis.br.BrazilianStemFilter,5,3,1,4,1,0,2,1,21.0,2.0,16,2,0,0.0,2,8.0,7.0,8,1,0,3,8,1,1.0,8,1,1.0,0,0,0.0,250.143,15.6071,0
org.apache.lucene.index.CorruptIndexException,5,1,5,0,0,0,0,0,3.0,1.0,27,0,0,0.0,1,1.0,1.0,1,0,0,1,1,1,1.0,1,1,1.0,0,0,0.0,85.0,0,0
org.apache.lucene.search.QueryTermVector,8,1,1,7,36,0,2,0,81.0,9.0,15,2,1,0.0,8,47.0,20.0,7,1,0,4,32.0,13.0,4.57143,106.0,51.0,15.1429,-74.0,4.0,-10.5714,241.714,116.821,0
org.apache.lucene.store.SimpleFSLockFactory,3,2,1,2,6,0,1,1,24.0,4.0,13,1,0,0.0,3,12.0,9.0,9,2,0,3,85.0,26.0,9.44444,59.0,18.0,6.55556,26.0,22.0,2.88889,110.143,31.8992,0
org.apache.lucene.demo.html.Entities,6,1,2,4,3,0,2,0,44.0,3.0,9,0,0,0.0,1,26.0,13.0,5,0,0,5,22.0,11.0,4.4,58.0,49.0,11.6,-36.0,1.0,-7.2,349.571,176.571,0
org.apache.lucene.benchmark.byTask.tasks.OpenReaderTask,2,2,0,2,1,0,0,2,9.0,2.0,39,0,0,0.0,2,6.0,2.0,3,0,0,2,44.0,42.0,14.6667,44.0,42.0,14.6667,0.0,0.0,0.0,90.5714,10.9903,0
org.apache.lucene.benchmark.byTask.PerfRunData,48,1,37,12,153,0,11,0,132.0,18.0,9,11,0,0.0,18,63.0,27.0,14,1,0,4,297.0,210.0,21.2143,255.0,210.0,18.2143,42.0,12.0,3.0,90.5714,13.7379,0
org.apache.lucene.search.RangeFilter,6,2,1,5,36,0,7,0,59.0,9.0,21,7,1,0.0,8,28.0,29.0,8,0,0,6,239.0,126.0,29.875,76.0,54.0,9.5,163.0,72.0,20.375,202.143,160.397,0
org.apache.lucene.index.ByteBlockPool,6,1,4,2,10,0,10,0,77.0,5.0,9,2,0,5.0,5,12.0,11.0,3,0,1,1,16.0,11.0,5.33333,11.0,6.0,3.66667,5.0,5.0,1.66667,30.0,11.0536,0
org.apache.lucene.analysis.CharArraySet,5,1,1,4,45,0,4,0,98.0,10.0,0,4,4,0.0,6,34.0,32.0,5,1,0,2,219.0,206.0,43.8,80.0,68.0,16.0,139.0,138.0,27.8,60.7143,14.4279,1
org.apache.lucene.index.NormsWriterPerThread,2,2,1,1,15,0,2,0,13.0,6.0,13,0,0,2.0,1,7.0,6.0,1,0,1,1,1,1,1.0,1,1,1.0,0,0,0.0,11.7143,0,0
org.apache.lucene.index.DocFieldProcessor,3,2,0,3,15,0,3,0,37.0,6.0,14,0,0,3.0,6,22.0,7.0,1,0,1,1,1,1,1.0,1,1,1.0,0,0,0.0,11.7143,0,0
org.apache.lucene.xmlparser.builders.SpanQueryBuilderFactory,3,2,1,2,6,0,1,0,14.0,4.0,11,0,0,1.0,4,11.0,4.0,3,0,0,2,18.0,16.0,6.0,5.0,3.0,1.66667,13.0,15.0,4.33333,136.571,49.9444,0
org.apache.lucene.index.TermsHashPerField,15,2,6,10,136,0,22,0,388.0,17.0,13,7,2,15.0,6,60.0,84.0,2,0,1,1,4.0,3.0,2.0,3.0,2.0,1.5,1.0,1.0,0.5,11.7143,1.92857,0
org.apache.lucene.search.ConjunctionScorer,5,3,1,4,28,0,5,0,78.0,8.0,17,5,2,0.0,6,25.0,17.0,11,2,0,5,174.0,68.0,15.8182,203.0,81.0,18.4545,-29.0,11.0,-2.63636,246.857,137.312,0
org.apache.lucene.index.FormatPostingsFieldsConsumer,2,1,2,0,1,1,0,0,0.0,2.0,9,0,0,0.0,0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.lucene.search.MultiPhraseQuery,21,2,12,10,105,0,4,0,140.0,15.0,39,4,3,0.0,11,75.0,42.0,13,3,0,6,96.0,20.0,7.38462,51.0,18.0,3.92308,45.0,20.0,3.46154,208.429,63.8229,1
org.apache.lucene.index.FieldNormModifier,11,1,1,10,3,0,2,0,86.0,3.0,9,2,0,0.0,3,46.0,18.0,4,0,0,3,7.0,5.0,1.75,7.0,3.0,1.75,0.0,2.0,0.0,94.0,26.2857,0
org.apache.lucene.analysis.nl.WordlistLoader,3,1,0,3,3,0,0,0,51.0,3.0,9,0,1,0.0,2,19.0,9.0,2,0,0,2,2,1,1.0,2,1,1.0,0,0,0.0,239.143,0.142857,0
org.apache.lucene.util.BitUtil,1,1,1,0,55,0,1,0,686.0,11.0,9,0,0,0.0,11,36.0,42.0,1,0,0,1,1,1,1.0,1,1,1.0,0,0,0.0,35.5714,0,0
org.apache.lucene.analysis.miscellaneous.SingleTokenTokenStream,4,2,4,0,10,0,2,0,21.0,5.0,13,2,0,0.0,5,9.0,6.0,2,0,0,2,9.0,8.0,4.5,6.0,5.0,3.0,3.0,3.0,1.5,14.0,6.22222,0
org.apache.lucene.search.spell.LevensteinDistance,2,1,1,1,1,0,0,0,71.0,2.0,10,0,0,0.0,2,7.0,8.0,2,0,0,2,3.0,2.0,1.5,3.0,2.0,1.5,0.0,0.0,0.0,16.0,0.047619,1
org.apache.lucene.analysis.miscellaneous.EmptyTokenStream,2,2,2,0,1,0,0,0,4.0,2.0,13,0,0,0.0,2,2.0,1.0,2,0,0,2,3.0,2.0,1.5,13.0,12.0,6.5,-10.0,0,-5.0,14.0,4.66667,0
org.apache.lucene.util.ToStringUtils,18,1,17,1,0,0,0,0,5.0,1.0,9,0,0,0.0,1,2.0,2.0,4,0,0,4,9.0,6.0,2.25,6.0,5.0,1.5,3.0,2.0,0.75,153.571,54.3492,0
