name,cbo,dit,fanIn,fanOut,lcom,noc,numberOfAttributes,numberOfAttributesInherited,numberOfLinesOfCode,numberOfMethods,numberOfMethodsInherited,numberOfPrivateAttributes,numberOfPrivateMethods,numberOfPublicAttributes,numberOfPublicMethods,rfc,wmc,numberOfVersionsUntil,numberOfFixesUntil,numberOfRefactoringsUntil,numberOfAuthorsUntil,linesAddedUntil,maxLinesAddedUntil,avgLinesAddedUntil,linesRemovedUntil,maxLinesRemovedUntil,avgLinesRemovedUntil,codeChurnUntil,maxCodeChurnUntil,avgCodeChurnUntil,ageWithRespectTo,weightedAgeWithRespectTo,bug
org.eclipse.jdt.internal.compiler.ast.FieldDeclaration,38,4,17,23,28,5,4,396,241.0,8.0,57,0,0,4.0,8,105.0,87.0,121,8,0,10,1517.0,223.0,12.5372,1385.0,237.0,11.4463,132.0,39.0,1.09091,367.0,130.518,0
org.eclipse.jdt.internal.compiler.lookup.InferenceContext,6,1,3,3,15,0,9,0,116.0,6.0,8,1,0,6.0,6,34.0,31.0,5,1,0,2,26.0,11.0,5.2,10.0,4.0,2.0,16.0,7.0,3.2,103.286,51.945,0
org.eclipse.jdt.core.dom.AssertStatement,5,3,1,4,91,0,5,95,98.0,14.0,73,3,0,0.0,5,49.0,24.0,38,13,0,7,453.0,172.0,11.9211,269.0,172.0,7.07895,184.0,77.0,4.84211,333.143,69.9451,0
org.eclipse.jdt.internal.core.search.matching.PackageDeclarationPattern,2,4,1,1,3,0,1,61,17.0,3.0,45,0,0,0.0,1,7.0,4.0,49,4,0,7,497.0,97.0,10.1429,583.0,97.0,11.898,-86.0,19.0,-1.7551,367.0,51.8896,1
org.eclipse.jdt.core.dom.InternalASTRewrite,12,2,1,11,105,0,5,0,163.0,15.0,19,1,4,1.0,3,88.0,35.0,15,2,0,7,86.0,17.0,5.73333,52.0,11.0,3.46667,34.0,15.0,2.26667,221.0,46.3405,0
org.eclipse.jdt.internal.compiler.classfmt.ClassFileReader,22,3,7,15,630,0,23,8,724.0,36.0,37,23,8,0.0,28,210.0,246.0,111,21,0,9,5118.0,788.0,46.1081,5065.0,788.0,45.6306,53.0,279.0,0.477477,367.0,80.9683,0
org.eclipse.jdt.internal.core.search.JavaSearchParticipant,10,2,3,7,28,0,1,0,46.0,8.0,18,0,0,1.0,8,25.0,12.0,21,4,0,7,52.0,15.0,2.47619,227.0,82.0,10.8095,-175.0,2.0,-8.33333,236.0,27.4478,0
org.eclipse.jdt.internal.core.ImportContainer,11,4,1,11,55,1,0,52,63.0,11.0,127,0,0,0.0,6,34.0,22.0,44,4,0,8,286.0,82.0,6.5,252.0,82.0,5.72727,34.0,21.0,0.772727,367.0,62.7033,0
org.eclipse.jdt.core.dom.TypeParameter,6,2,1,6,105,0,5,95,91.0,15.0,68,3,0,0.0,5,50.0,23.0,36,6,0,7,597.0,165.0,16.5833,87.0,12.0,2.41667,510.0,165.0,14.1667,239.571,13.5219,0
org.eclipse.jdt.internal.compiler.env.NameEnvironmentAnswer,8,1,7,1,45,0,4,0,34.0,10.0,8,0,0,4.0,10,12.0,14.0,30,3,0,6,929.0,78.0,30.9667,902.0,78.0,30.0667,27.0,16.0,0.9,367.0,30.1708,0
org.eclipse.jdt.core.CompletionContext,3,2,1,2,120,0,5,11,123.0,16.0,18,0,0,0.0,16,43.0,31.0,18,4,0,4,599.0,151.0,33.2778,51.0,24.0,2.83333,548.0,151.0,30.4444,169.857,73.1803,1
org.eclipse.jdt.internal.core.index.EntryResult,7,1,4,4,15,0,3,0,56.0,6.0,8,3,0,0.0,6,16.0,19.0,19,5,0,7,240.0,46.0,12.6316,215.0,44.0,11.3158,25.0,10.0,1.31579,234.571,21.7625,0
org.eclipse.jdt.internal.compiler.problem.AbortCompilation,13,1,9,4,1,1,6,0,14.0,2.0,23,1,0,5.0,2,11.0,5.0,26,6,0,7,207.0,50.0,7.96154,164.0,50.0,6.30769,43.0,14.0,1.65385,367.0,104.823,0
org.eclipse.jdt.core.dom.SynchronizedStatement,6,3,1,5,91,0,5,95,106.0,14.0,73,3,0,0.0,5,54.0,27.0,38,13,0,7,484.0,172.0,12.7368,296.0,172.0,7.78947,188.0,73.0,4.94737,333.143,72.0003,0
org.eclipse.jdt.core.dom.DefaultCommentMapper,6,1,2,5,78,0,10,0,393.0,13.0,8,0,1,9.0,4,67.0,102.0,45,6,0,8,1727.0,444.0,38.3778,722.0,107.0,16.0444,1005.0,430.0,22.3333,229.0,25.5065,0
org.eclipse.jdt.internal.core.util.EnclosingMethodAttribute,4,3,1,3,28,0,7,1,50.0,8.0,36,7,0,0.0,7,23.0,13.0,9,5,0,3,234.0,103.0,26.0,26.0,15.0,2.88889,208.0,103.0,23.1111,228.857,15.5336,0
org.eclipse.jdt.internal.compiler.ast.ArrayInitializer,16,4,3,13,15,0,2,384,195.0,6.0,69,0,0,2.0,6,75.0,56.0,72,11,0,7,873.0,188.0,12.125,818.0,188.0,11.3611,55.0,14.0,0.763889,367.0,101.333,0
org.eclipse.jdt.internal.codeassist.complete.CompletionOnMemberValueName,1,3,1,0,1,0,0,384,9.0,2.0,31,0,0,0.0,2,5.0,2.0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.714,0,0
org.eclipse.jdt.internal.compiler.impl.ShortConstant,3,2,3,0,66,0,1,152,37.0,12.0,41,1,1,0.0,11,14.0,12.0,35,6,0,6,177.0,54.0,5.05714,201.0,54.0,5.74286,-24.0,5.0,-0.685714,367.0,57.4762,0
org.eclipse.jdt.internal.core.search.matching.OrLocator,5,2,1,5,36,0,1,68,124.0,9.0,33,0,0,0.0,5,30.0,44.0,27,4,0,8,317.0,98.0,11.7407,91.0,35.0,3.37037,226.0,63.0,8.37037,248.571,58.6223,0
org.eclipse.jdt.internal.core.OpenableElementInfo,3,2,3,0,3,6,1,2,6.0,3.0,14,0,0,0.0,3,3.0,2.0,17,4,0,5,66.0,23.0,3.88235,41.0,17.0,2.41176,25.0,22.0,1.47059,367.0,118.11,0
org.eclipse.jdt.internal.compiler.ast.IntLiteralMinValue,0,7,0,0,1,0,2,388,7.0,2.0,87,0,0,0.0,2,2.0,2.0,16,3,0,4,79.0,27.0,4.9375,81.0,27.0,5.0625,-2.0,6.0,-0.125,367.0,74.094,0
org.eclipse.jdt.internal.core.search.matching.AndLocator,1,2,1,1,21,0,2,68,74.0,7.0,33,0,0,2.0,4,17.0,25.0,3,1,0,2,3.0,2.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,49.8571,40.6667,0
org.eclipse.jdt.internal.compiler.codegen.CharArrayCache,4,1,2,2,55,0,4,0,118.0,11.0,8,0,2,4.0,9,33.0,36.0,34,5,0,7,553.0,184.0,16.2647,514.0,184.0,15.1176,39.0,25.0,1.14706,367.0,78.5451,0
org.eclipse.jdt.internal.core.search.matching.MethodLocator,26,2,1,26,190,0,4,68,526.0,20.0,33,1,4,1.0,5,176.0,175.0,107,10,0,9,1707.0,139.0,15.9533,863.0,70.0,8.06542,844.0,119.0,7.88785,248.571,94.0384,1
org.eclipse.jdt.core.BufferChangedEvent,2,1,2,0,10,0,4,0,18.0,5.0,16,4,0,0.0,5,5.0,5.0,22,6,0,4,192.0,109.0,8.72727,185.0,109.0,8.40909,7.0,5.0,0.318182,367.0,58.026,0
org.eclipse.jdt.internal.core.NullBuffer,1,2,1,0,0,0,0,11,3.0,1.0,47,0,0,0.0,1,1.0,1.0,2,2,0,1,2.0,2.0,1.0,3.0,3.0,1.5,-1.0,0.0,-0.5,57.8571,0,0
org.eclipse.jdt.core.dom.ReturnStatement,3,3,1,2,66,0,3,95,60.0,12.0,73,2,0,0.0,3,35.0,16.0,34,12,0,7,316.0,122.0,9.29412,183.0,122.0,5.38235,133.0,59.0,3.91176,333.143,70.3734,0
org.eclipse.jdt.internal.core.CopyPackageFragmentRootOperation,15,2,2,13,15,1,4,18,223.0,6.0,62,0,0,4.0,2,104.0,46.0,35,7,0,7,215.0,50.0,6.14286,148.0,46.0,4.22857,67.0,41.0,1.91429,281.143,35.0671,1
org.eclipse.jdt.internal.core.MultiOperation,18,2,7,11,136,4,4,18,165.0,17.0,62,0,1,0.0,2,81.0,56.0,28,2,0,7,981.0,334.0,35.0357,1039.0,334.0,37.1071,-58.0,12.0,-2.07143,367.0,59.3,0
org.eclipse.jdt.internal.core.ProjectReferenceChange,5,1,3,2,3,0,2,0,77.0,3.0,8,2,0,0.0,3,12.0,12.0,8,2,0,2,132.0,62.0,16.5,104.0,50.0,13.0,28.0,12.0,3.5,105.0,81.7056,1
org.eclipse.jdt.internal.compiler.ast.QualifiedSuperReference,7,7,1,6,15,1,0,386,38.0,6.0,97,0,0,0.0,6,17.0,10.0,38,6,0,5,239.0,58.0,6.28947,226.0,58.0,5.94737,13.0,9.0,0.342105,367.0,67.2791,1
org.eclipse.jdt.internal.core.search.processing.JobManager,15,1,10,6,120,1,10,0,383.0,16.0,16,2,0,2.0,13,122.0,93.0,116,9,0,8,1922.0,368.0,16.569,1691.0,368.0,14.5776,231.0,29.0,1.99138,367.0,76.0182,0
org.eclipse.jdt.internal.core.search.matching.MemberDeclarationVisitor,6,2,0,6,21,0,16,0,142.0,7.0,11,7,2,9.0,3,23.0,39.0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.2857,0,0
org.eclipse.jdt.core.dom.SimpleName,62,4,58,5,105,0,4,97,124.0,15.0,79,3,0,0.0,4,47.0,32.0,58,14,0,8,673.0,206.0,11.6034,476.0,206.0,8.2069,197.0,49.0,3.39655,333.143,65.2539,0
org.eclipse.jdt.internal.eval.CodeSnippetToCuMapper,4,1,2,2,21,0,12,14,233.0,7.0,8,0,1,12.0,6,32.0,24.0,76,6,0,8,1158.0,300.0,15.2368,1252.0,370.0,16.4737,-94.0,23.0,-1.23684,367.0,66.1541,0
org.eclipse.jdt.internal.core.builder.JavaBuilder,25,1,7,21,465,0,14,0,661.0,31.0,0,0,15,13.0,11,319.0,196.0,167,8,0,11,2144.0,515.0,12.8383,1636.0,515.0,9.79641,508.0,47.0,3.04192,329.0,77.0235,0
org.eclipse.jdt.core.dom.AnnotationTypeDeclaration,7,4,1,7,136,0,5,99,98.0,17.0,100,1,0,0.0,1,57.0,26.0,27,5,0,5,629.0,146.0,23.2963,80.0,12.0,2.96296,549.0,146.0,20.3333,226.0,3.16489,0
org.eclipse.jdt.internal.compiler.util.SimpleNameVector,3,1,1,2,45,0,4,0,64.0,10.0,8,0,0,4.0,10,20.0,18.0,29,5,0,4,280.0,93.0,9.65517,256.0,93.0,8.82759,24.0,25.0,0.827586,367.0,34.4097,0
org.eclipse.jdt.internal.core.SearchableEnvironment,17,1,4,13,66,1,6,48,144.0,12.0,11,0,4,1.0,5,54.0,38.0,90,8,0,8,4337.0,329.0,48.1889,4198.0,329.0,46.6444,139.0,101.0,1.54444,367.0,36.5847,1
org.eclipse.jdt.core.dom.LabeledStatement,6,3,1,5,91,0,5,95,107.0,14.0,73,3,0,0.0,5,53.0,27.0,38,13,0,7,493.0,173.0,12.9737,285.0,173.0,7.5,208.0,75.0,5.47368,333.143,73.2634,0
org.eclipse.jdt.internal.core.search.AbstractSearchScope,1,1,1,0,10,2,0,5,12.0,5.0,14,0,0,0.0,5,5.0,4.0,21,5,0,5,147.0,54.0,7.0,139.0,54.0,6.61905,8.0,31.0,0.380952,367.0,56.1244,0
org.eclipse.jdt.internal.core.hierarchy.HierarchyBuilder,22,1,5,18,55,2,5,0,242.0,11.0,8,0,0,0.0,3,89.0,51.0,82,4,0,7,1665.0,441.0,20.3049,1510.0,441.0,18.4146,155.0,135.0,1.89024,367.0,71.0099,0
org.eclipse.jdt.internal.compiler.ast.Argument,23,5,13,11,28,2,1,397,132.0,8.0,64,1,0,0.0,8,56.0,38.0,80,10,0,8,620.0,91.0,7.75,506.0,91.0,6.325,114.0,15.0,1.425,367.0,106.514,0
org.eclipse.jdt.internal.codeassist.MissingTypesGuesser,10,2,1,9,36,0,5,0,186.0,9.0,11,5,7,0.0,2,44.0,32.0,4,1,0,2,11.0,8.0,2.75,11.0,8.0,2.75,0.0,0.0,0.0,87.7143,8.35065,0
org.eclipse.jdt.internal.core.util.JavaElementFinder,9,2,0,9,66,0,5,2,89.0,12.0,41,3,1,2.0,11,54.0,26.0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0,0
org.eclipse.jdt.internal.compiler.flow.ConditionalFlowInfo,2,2,1,2,496,0,2,8,145.0,32.0,46,0,0,2.0,31,68.0,43.0,33,2,0,5,798.0,141.0,24.1818,730.0,127.0,22.1212,68.0,72.0,2.06061,367.0,112.254,0
org.eclipse.jdt.internal.core.search.JavaWorkspaceScope,12,3,2,11,36,0,1,5,155.0,9.0,21,1,0,0.0,9,60.0,40.0,47,7,0,9,502.0,140.0,10.6809,300.0,140.0,6.38298,202.0,71.0,4.29787,367.0,154.785,0
org.eclipse.jdt.internal.core.MoveResourceElementsOperation,1,4,1,0,3,1,0,37,9.0,3.0,85,0,0,0.0,1,3.0,3.0,28,4,0,5,104.0,44.0,3.71429,103.0,44.0,3.67857,1.0,6.0,0.0357143,367.0,59.0316,0
org.eclipse.jdt.internal.core.BatchInitializationMonitor,1,1,1,0,45,0,3,0,55.0,10.0,8,0,1,3.0,9,27.0,18.0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.7143,0,0
org.eclipse.jdt.internal.compiler.util.Util,61,1,44,17,171,0,6,12,513.0,19.0,8,2,1,0.0,18,143.0,120.0,87,19,0,7,3123.0,378.0,35.8966,2127.0,378.0,24.4483,996.0,216.0,11.4483,363.857,109.912,1
org.eclipse.jdt.internal.core.CancelableProblemFactory,1,2,0,1,1,0,1,1,9.0,2.0,18,0,0,1.0,2,6.0,4.0,7,3,0,4,19.0,7.0,2.71429,13.0,5.0,1.85714,6.0,6.0,0.857143,191.571,95.6842,0
org.eclipse.jdt.internal.core.LocalVariable,20,4,5,15,300,0,7,52,222.0,25.0,129,0,3,7.0,16,78.0,55.0,35,4,0,8,219.0,110.0,6.25714,49.0,7.0,1.4,170.0,106.0,4.85714,243.857,141.279,1
org.eclipse.jdt.internal.compiler.ast.MethodDeclaration,21,3,7,15,28,4,2,408,198.0,8.0,58,0,0,2.0,8,59.0,69.0,84,8,0,6,857.0,102.0,10.2024,680.0,102.0,8.09524,177.0,59.0,2.10714,367.0,122.828,1
org.eclipse.jdt.internal.core.ResolvedBinaryType,5,8,4,2,15,0,1,82,26.0,6.0,319,1,0,0.0,5,11.0,7.0,8,3,0,3,28.0,7.0,3.5,18.0,5.0,2.25,10.0,6.0,1.25,175.0,34.1888,0
org.eclipse.jdt.internal.compiler.lookup.InnerEmulationDependency,1,1,1,0,0,0,2,0,4.0,1.0,8,0,0,2.0,1,1.0,1.0,17,4,0,4,68.0,23.0,4.0,68.0,23.0,4.0,0.0,6.0,0.0,367.0,61.6723,0
org.eclipse.jdt.internal.core.CreateTypeOperation,11,4,3,8,28,0,0,28,62.0,8.0,91,0,1,0.0,2,35.0,16.0,41,6,0,7,337.0,105.0,8.21951,316.0,105.0,7.70732,21.0,15.0,0.512195,367.0,80.2128,0
org.eclipse.jdt.internal.core.hierarchy.RegionBasedHierarchyBuilder,12,2,1,11,21,0,0,5,156.0,7.0,19,0,5,0.0,2,61.0,31.0,37,5,0,5,1295.0,285.0,35.0,1325.0,285.0,35.8108,-30.0,43.0,-0.810811,367.0,63.2596,0
org.eclipse.jdt.internal.core.util.PublicScanner,9,1,0,9,1225,0,107,114,3449.0,50.0,20,2,3,44.0,41,374.0,1169.0,135,24,0,9,5002.0,649.0,37.0519,4154.0,634.0,30.7704,848.0,269.0,6.28148,288.143,96.7068,0
org.eclipse.jdt.internal.compiler.ast.Block,16,3,12,4,45,0,3,380,97.0,10.0,38,0,0,3.0,10,32.0,30.0,51,6,0,5,809.0,159.0,15.8627,805.0,159.0,15.7843,4.0,13.0,0.0784314,367.0,44.356,0
org.eclipse.jdt.internal.core.search.matching.MatchLocator,102,1,17,90,1431,0,27,0,1531.0,54.0,9,2,4,24.0,19,572.0,419.0,381,27,0,9,19905.0,1343.0,52.2441,16702.0,1343.0,43.8373,3203.0,240.0,8.40682,367.0,76.8359,1
org.eclipse.jdt.internal.compiler.ast.ExplicitConstructorCall,26,3,10,17,105,2,13,380,364.0,15.0,46,0,0,9.0,14,127.0,104.0,85,9,0,8,2035.0,315.0,23.9412,1862.0,315.0,21.9059,173.0,55.0,2.03529,367.0,80.5213,1
org.eclipse.jdt.core.dom.SimpleType,12,3,9,3,66,0,3,95,72.0,12.0,76,2,0,0.0,3,37.0,19.0,42,14,0,7,365.0,126.0,8.69048,218.0,126.0,5.19048,147.0,60.0,3.5,333.143,73.5362,0
org.eclipse.jdt.internal.core.dom.rewrite.ASTRewriteFormatter,11,1,5,7,120,0,28,0,258.0,16.0,8,6,3,19.0,13,65.0,50.0,34,10,0,8,1053.0,319.0,30.9706,473.0,70.0,13.9118,580.0,249.0,17.0588,220.143,26.9399,0
org.eclipse.jdt.internal.core.builder.ProblemFactory,3,2,2,1,1,0,1,1,9.0,2.0,18,0,1,1.0,1,5.0,3.0,12,4,0,5,58.0,31.0,4.83333,52.0,31.0,4.33333,6.0,5.0,0.5,329.0,40.2143,0
org.eclipse.jdt.internal.core.ExternalFolderChange,6,1,3,3,3,0,2,0,27.0,3.0,8,2,0,0.0,3,13.0,7.0,3,0,0,1,9.0,7.0,3.0,35.0,23.0,11.6667,-26.0,0.0,-8.66667,16.0,1.73016,0
org.eclipse.jdt.internal.compiler.ClassFilePool,3,1,2,2,10,0,2,0,30.0,5.0,8,0,1,1.0,4,10.0,8.0,5,2,0,2,22.0,10.0,4.4,28.0,17.0,5.6,-6.0,10.0,-1.2,117.0,55.5325,0
org.eclipse.jdt.internal.core.hierarchy.HierarchyType,4,2,1,3,6,0,5,1,17.0,4.0,11,0,0,5.0,4,7.0,4.0,14,4,0,5,129.0,87.0,9.21429,156.0,87.0,11.1429,-27.0,5.0,-1.92857,331.857,44.6523,0
org.eclipse.jdt.internal.compiler.batch.Main,39,1,1,39,666,0,50,23,2557.0,37.0,8,6,5,36.0,20,917.0,659.0,397,96,1,10,22934.0,2078.0,57.7683,19199.0,2001.0,48.3602,3735.0,630.0,9.40806,367.0,176.29,1
org.eclipse.jdt.internal.compiler.ast.CombinedBinaryExpression,6,6,0,6,36,0,6,415,266.0,9.0,117,0,1,4.0,8,64.0,47.0,4,2,0,3,21.0,19.0,5.25,15.0,13.0,3.75,6.0,6.0,1.5,103.143,69.2925,0
org.eclipse.jdt.internal.core.util.RuntimeInvisibleAnnotationsAttribute,5,3,3,2,3,0,3,1,22.0,3.0,31,3,0,0.0,3,6.0,5.0,7,4,0,3,146.0,69.0,20.8571,8.0,4.0,1.14286,138.0,69.0,19.7143,222.857,10.5264,0
org.eclipse.jdt.internal.antadapter.AntAdapterMessages,4,1,1,3,1,0,2,0,12.0,2.0,8,2,1,0.0,1,5.0,2.0,7,3,0,3,9.0,5.0,1.28571,9.0,5.0,1.28571,0.0,0.0,0.0,236.143,63.6984,0
org.eclipse.jdt.internal.core.search.indexing.SaveIndex,5,2,2,3,3,0,0,8,30.0,3.0,19,0,0,0.0,3,10.0,9.0,21,4,0,5,65.0,16.0,3.09524,77.0,21.0,3.66667,-12.0,1.0,-0.571429,288.857,36.0571,0
org.eclipse.jdt.internal.core.JavaModel,43,4,22,23,496,0,2,51,235.0,32.0,157,0,2,2.0,22,118.0,79.0,112,11,0,7,1709.0,500.0,15.2589,1953.0,593.0,17.4375,-244.0,44.0,-2.17857,367.0,61.1051,1
org.eclipse.jdt.internal.compiler.lookup.FieldBinding,39,3,32,10,253,3,1,34,251.0,23.0,24,0,0,1.0,23,64.0,74.0,71,5,0,10,979.0,202.0,13.7887,716.0,210.0,10.0845,263.0,50.0,3.70423,367.0,132.269,1
org.eclipse.jdt.internal.compiler.lookup.ParameterizedFieldBinding,3,4,1,2,6,0,1,35,24.0,4.0,47,0,0,1.0,4,8.0,6.0,19,2,0,5,201.0,39.0,10.5789,99.0,42.0,5.21053,102.0,33.0,5.36842,224.0,50.1599,0
org.eclipse.jdt.internal.codeassist.complete.CompletionOnPackageReference,2,3,1,1,1,0,0,387,12.0,2.0,32,0,0,0.0,2,7.0,4.0,28,4,0,5,139.0,53.0,4.96429,136.0,53.0,4.85714,3.0,6.0,0.107143,367.0,53.7605,0
org.eclipse.jdt.internal.codeassist.select.SelectionOnFieldType,2,5,1,1,1,0,0,400,10.0,2.0,65,0,0,0.0,2,4.0,2.0,12,5,0,4,56.0,27.0,4.66667,45.0,27.0,3.75,11.0,10.0,0.916667,334.714,46.8112,0
org.eclipse.jdt.internal.compiler.lookup.ProblemBinding,3,2,3,0,6,0,3,28,13.0,4.0,16,1,0,2.0,3,4.0,4.0,16,5,0,4,115.0,55.0,7.1875,119.0,55.0,7.4375,-4.0,6.0,-0.25,367.0,51.2435,0
org.eclipse.jdt.internal.core.CreateTypeHierarchyOperation,8,2,4,4,10,0,1,18,35.0,5.0,62,0,0,0.0,4,15.0,12.0,21,2,0,6,246.0,104.0,11.7143,229.0,104.0,10.9048,17.0,12.0,0.809524,367.0,55.2096,0
org.eclipse.jdt.core.search.MethodReferenceMatch,1,4,1,0,6,0,3,3,13.0,4.0,38,3,0,0.0,4,4.0,4.0,35,6,0,5,386.0,100.0,11.0286,214.0,100.0,6.11429,172.0,37.0,4.91429,227.571,92.5426,1
org.eclipse.jdt.internal.eval.CodeSnippetQualifiedNameReference,19,7,1,18,78,0,2,426,551.0,13.0,124,0,0,2.0,13,226.0,140.0,73,9,0,7,2135.0,604.0,29.2466,2223.0,604.0,30.4521,-88.0,22.0,-1.20548,367.0,73.4238,1
org.eclipse.jdt.internal.codeassist.complete.CompletionJavadocParser,18,3,1,17,276,0,8,135,768.0,24.0,67,0,4,6.0,2,169.0,207.0,33,5,0,4,617.0,331.0,18.697,324.0,129.0,9.81818,293.0,202.0,8.87879,140.143,4.84719,0
org.eclipse.jdt.core.dom.EmptyStatement,5,3,3,2,28,0,1,95,29.0,8.0,73,1,0,0.0,1,18.0,8.0,30,9,0,7,198.0,77.0,6.6,115.0,77.0,3.83333,83.0,36.0,2.76667,333.143,72.3867,0
org.eclipse.jdt.core.dom.SimplePropertyDescriptor,4,2,2,2,3,0,2,0,14.0,3.0,15,2,0,0.0,2,5.0,5.0,9,5,0,4,12.0,4.0,1.33333,11.0,4.0,1.22222,1.0,1.0,0.111111,224.857,76.9405,0
org.eclipse.jdt.internal.core.SourceRange,12,1,10,2,15,0,2,0,28.0,6.0,10,0,0,0.0,6,12.0,8.0,26,5,0,4,153.0,47.0,5.88462,139.0,47.0,5.34615,14.0,15.0,0.538462,367.0,65.3119,0
org.eclipse.jdt.internal.core.BinaryType,48,7,10,43,1540,1,5,81,698.0,56.0,263,4,0,0.0,51,367.0,177.0,183,30,0,9,2680.0,542.0,14.6448,1779.0,542.0,9.72131,901.0,84.0,4.9235,367.0,108.119,1
org.eclipse.jdt.core.search.TypeParameterDeclarationMatch,1,2,1,0,0,0,0,2,3.0,1.0,33,0,0,0.0,1,1.0,1.0,3,1,0,3,5.0,4.0,1.66667,5.0,4.0,1.66667,0.0,0.0,0.0,177.143,3.45714,0
org.eclipse.jdt.internal.core.util.LocalVariableTypeAttribute,3,3,1,2,3,0,3,1,21.0,3.0,31,3,0,0.0,3,5.0,5.0,8,4,0,4,155.0,76.0,19.375,19.0,11.0,2.375,136.0,76.0,17.0,223.571,10.482,0
org.eclipse.jdt.core.util.ByteCodeVisitorAdapter,0,1,0,0,20706,0,0,0,612.0,204.0,212,0,0,0.0,204,204.0,204.0,11,4,0,3,234.0,205.0,21.2727,29.0,9.0,2.63636,205.0,205.0,18.6364,322.714,69.5672,1
org.eclipse.jdt.internal.compiler.ast.ThisReference,8,5,4,4,91,3,0,384,78.0,14.0,77,0,0,0.0,14,29.0,21.0,44,6,0,6,328.0,72.0,7.45455,277.0,72.0,6.29545,51.0,34.0,1.15909,367.0,68.76,0
org.eclipse.jdt.internal.compiler.Compiler,24,1,6,19,120,3,17,11,407.0,16.0,9,0,0,16.0,9,125.0,73.0,140,26,1,10,7441.0,594.0,53.15,6989.0,594.0,49.9214,452.0,111.0,3.22857,367.0,55.6267,1
org.eclipse.jdt.internal.compiler.flow.FlowContext,28,1,18,11,351,4,16,125,379.0,27.0,8,0,0,5.0,24,92.0,108.0,72,4,0,7,3216.0,448.0,44.6667,3112.0,448.0,43.2222,104.0,52.0,1.44444,367.0,109.796,1
org.eclipse.jdt.internal.codeassist.complete.CompletionOnQualifiedNameReference,4,7,1,3,3,0,2,397,36.0,3.0,124,0,0,2.0,3,20.0,9.0,35,7,0,6,205.0,78.0,5.85714,214.0,78.0,6.11429,-9.0,6.0,-0.257143,367.0,63.5052,0
org.eclipse.jdt.internal.core.DeletePackageFragmentRootOperation,12,2,1,11,15,0,2,18,120.0,6.0,62,0,0,2.0,1,49.0,26.0,21,6,0,5,138.0,55.0,6.57143,106.0,37.0,5.04762,32.0,18.0,1.52381,281.143,48.5166,0
org.eclipse.jdt.internal.compiler.ast.BreakStatement,9,4,0,9,6,0,0,384,72.0,4.0,41,0,0,0.0,4,28.0,16.0,13,4,0,5,85.0,60.0,6.53846,85.0,65.0,6.53846,0.0,3.0,0.0,270.143,133.121,0
org.eclipse.jdt.internal.formatter.FormatJavadocBlock,7,2,4,4,171,0,15,119,238.0,19.0,16,1,1,5.0,11,62.0,86.0,7,3,0,1,122.0,35.0,17.4286,44.0,17.0,6.28571,78.0,30.0,11.1429,9.14286,1.79742,0
org.eclipse.jdt.internal.compiler.classfmt.FieldInfo,23,2,4,20,276,1,9,3,305.0,24.0,25,0,4,0.0,17,135.0,86.0,66,16,0,8,1809.0,310.0,27.4091,1676.0,310.0,25.3939,133.0,87.0,2.01515,367.0,97.146,0
org.eclipse.jdt.internal.codeassist.select.SelectionJavadoc,4,3,1,3,6,0,1,388,80.0,4.0,33,0,1,1.0,3,11.0,27.0,6,1,0,1,63.0,33.0,10.5,87.0,32.0,14.5,-24.0,1.0,-4.0,169.571,7.85714,0
org.eclipse.jdt.internal.core.util.LineNumberAttribute,2,3,1,1,3,0,3,1,23.0,3.0,31,3,0,0.0,3,5.0,5.0,14,4,0,5,59.0,12.0,4.21429,70.0,19.0,5.0,-11.0,4.0,-0.785714,322.714,69.0678,0
org.eclipse.jdt.internal.core.PackageFragmentRootInfo,12,3,4,9,45,1,3,3,110.0,10.0,17,0,2,0.0,2,37.0,30.0,53,9,0,7,420.0,133.0,7.92453,382.0,133.0,7.20755,38.0,19.0,0.716981,367.0,88.0983,0
org.eclipse.jdt.internal.core.dom.rewrite.ASTRewriteFlattener,9,2,4,5,66,1,3,0,92.0,12.0,13,1,0,0.0,6,61.0,29.0,24,8,0,6,1029.0,316.0,42.875,448.0,159.0,18.6667,581.0,290.0,24.2083,220.143,15.1756,0
org.eclipse.jdt.core.dom.ForStatement,6,3,1,5,136,0,9,95,117.0,17.0,73,5,0,0.0,7,61.0,29.0,45,15,0,7,625.0,230.0,13.8889,368.0,230.0,8.17778,257.0,104.0,5.71111,333.143,71.442,0
org.eclipse.jdt.internal.compiler.parser.diagnose.DiagnoseParser,13,1,0,13,351,0,45,131,2262.0,27.0,8,40,24,5.0,3,368.0,449.0,43,7,0,8,888.0,445.0,20.6512,427.0,216.0,9.93023,461.0,229.0,10.7209,262.0,102.345,0
